Transaction_Type,Property_Type,Municipality,Neighborhood,Price,Land_Area,Construction_Area,Price_per_SqMeter_Land,Price_per_SqMeter_Construction
Sale,Casa,ZAPOPAN,,3400000.0,90.0,140.0,37777.77777777778,24285.714285714286
Sale,Departamento,TLAJOMULCO,,601700.0,,120.0,,5014.166666666667
Sale,Casa,GUADALAJARA,18 DE MARZO,2920000.0,80.0,120.0,36500.0,24333.333333333332
Sale,Casa,TLAJOMULCO,,668020.0,,,,
Sale,Casa,ZAPOPAN,COLINAS DE SAN JAVIER,52000000.0,1438.0,900.0,36161.33518776078,57777.77777777778
Sale,Casa,ZAPOPAN,,10500000.0,1000.0,750.0,10500.0,14000.0
Sale,Casa,TLAQUEPAQUE,LAS TERRAZAS,1400000.0,69.0,64.0,20289.855072463768,21875.0
Sale,Departamento,ZAPOPAN,,5000000.0,,111.0,,45045.045045045044
Sale,Departamento,GUADALAJARA,COUNTRY CLUB,16600000.0,313.0,313.0,53035.143769968054,53035.143769968054
Sale,Casa,TLAJOMULCO,,2600000.0,127.0,107.0,20472.44094488189,24299.065420560746
Sale,Departamento,GUADALAJARA,AMERICANA,2654500.0,,,,
Sale,Casa,TLAJOMULCO,,9850000.0,294.0,,33503.401360544216,
Sale,Departamento,GUADALAJARA,ARCOS VALLARTA,4565349.0,,63.0,,72465.85714285714
Sale,Casa,TLAJOMULCO,,2990000.0,120.0,160.0,24916.666666666668,18687.5
Sale,Casa,ZAPOPAN,REAL DE VALDEPEÑAS,3450000.0,102.0,105.0,33823.529411764706,32857.142857142855
Sale,Casa,GUADALAJARA,ZONA INDUSTRIAL,1800000.0,205.0,161.0,8780.487804878048,11180.124223602485
Sale,Departamento,ZAPOPAN,JARDINES TEPEYAC,5350000.0,,103.0,,51941.74757281553
Sale,Casa,TLAQUEPAQUE,,1850000.0,96.0,116.0,19270.833333333332,15948.275862068966
Sale,Departamento,GUADALAJARA,VALLARTA SAN JORGE,5213185.0,66.0,66.0,78987.65151515152,78987.65151515152
Sale,Casa,TLAJOMULCO,BOSQUES DE SANTA ANITA,3711000.0,,,,
Sale,Casa,GUADALAJARA,SANTA RITA,13000000.0,462.0,,28138.528138528138,
Sale,Departamento,GUADALAJARA,COLOMOS PROVIDENCIA,11000000.0,,262.0,,41984.73282442748
Sale,Departamento,GUADALAJARA,,1908823.0,56.0,56.0,34086.125,34086.125
Sale,Casa,TLAJOMULCO,,10600000.0,597.0,307.0,17755.443886097153,34527.68729641694
Sale,Casa,ZAPOPAN,JUAN MANUEL VALLARTA,2528142.0,140.0,,18058.157142857144,
Sale,Casa,ZAPOPAN,,6650000.0,140.0,200.0,47500.0,33250.0
Sale,Departamento,ZAPOPAN,EL VIGIA,4627003.0,79.0,79.0,58569.6582278481,58569.6582278481
Sale,Casa,TLAJOMULCO,,3420000.0,100.0,140.0,34200.0,24428.571428571428
Sale,Casa,TLAJOMULCO,,6690000.0,140.0,24617.0,47785.71428571428,271.7634155258561
Sale,Casa,ZAPOPAN,,2330000.0,140.0,160.0,16642.85714285714,14562.5
Sale,Casa,GUADALAJARA,,4750000.0,168.0,303.0,28273.809523809523,15676.567656765677
Sale,Casa,ZAPOPAN,CIUDAD BUGAMBILIAS,12175000.0,785.0,550.0,15509.554140127388,22136.363636363636
Sale,Casa,GUADALAJARA,SANTA RITA,614957.0,100.0,100.0,6149.57,6149.57
Sale,Departamento,GUADALAJARA,GUADALAJARA ORIENTE,7605525.0,,132.27,,57499.99999999999
Sale,Casa,GUADALAJARA,,3550000.0,181.0,327.0,19613.259668508286,10856.269113149847
Sale,Casa,ZAPOPAN,,7750000.0,165.0,230.0,46969.69696969697,33695.65217391304
Sale,Casa,TLAQUEPAQUE,PAISAJES DEL TESORO,4800000.0,171.0,121.0,28070.175438596492,39669.42148760331
Sale,Casa,GUADALAJARA,,2200000.0,125.0,209.0,17600.0,10526.315789473685
Sale,Casa,GUADALAJARA,CENTRO,4800000.0,180.0,306.0,26666.666666666668,15686.274509803921
Sale,Departamento,ZAPOPAN,LOMAS DE ZAPOPAN,4150000.0,,,,
Sale,Casa,GUADALAJARA,,323472.0,90.0,,3594.133333333333,
Sale,Departamento,GUADALAJARA,EL RETIRO,2060000.0,,,,
Sale,Casa,ZAPOPAN,COLINAS DE LA PRIMAVERA,1800000.0,104.0,196.0,17307.69230769231,9183.673469387755
Sale,Casa,ZAPOPAN,LA CIMA,2539287.0,130.0,250.0,19532.976923076923,10157.148
Sale,Casa,GUADALAJARA,,3300000.0,125.0,148.0,26400.0,22297.297297297297
Sale,Casa,GUADALAJARA,AMERICANA,7050000.0,259.0,206.0,27220.07722007722,34223.30097087379
Sale,Casa,ZAPOPAN,PRADOS TEPEYAC,1040000.0,200.0,,5200.0,
Sale,Casa,GUADALAJARA,AMERICANA,8500000.0,295.0,267.0,28813.5593220339,31835.205992509364
Sale,Departamento,GUADALAJARA,,2980000.0,,53.0,,56226.41509433962
Sale,Casa,TLAJOMULCO,,3050000.0,242.0,255.0,12603.305785123966,11960.78431372549
Sale,Departamento,GUADALAJARA,PROVIDENCIA 4a SECCION,7190550.0,,99.0,,72631.81818181818
Sale,Casa,ZAPOPAN,,3990000.0,117.0,155.0,34102.5641025641,25741.935483870966
Sale,Departamento,GUADALAJARA,MEZQUITAN,2560000.0,64.0,64.0,40000.0,40000.0
Sale,Casa,ZAPOPAN,VALLE IMPERIAL,10980000.0,430.0,,25534.883720930233,
Sale,Casa,ZAPOPAN,VALLE IMPERIAL,4800000.0,122.0,204.0,39344.262295081964,23529.41176470588
Sale,Casa,ZAPOPAN,PARQUE VIRREYES,3196655.0,245.0,218.0,13047.57142857143,14663.555045871559
Sale,Casa,ZAPOPAN,PARQUES DE TESISTAN III,1650000.0,68.0,69.0,24264.70588235294,23913.043478260868
Sale,Casa,TLAJOMULCO,SAN AGUSTIN,4581617.0,102.0,115.0,44917.813725490196,39840.147826086955
Sale,Casa,TLAJOMULCO,,3550000.0,,232.0,,15301.724137931034
Sale,Departamento,GUADALAJARA,LOMAS DE GUEVARA,8004000.0,350.0,142.0,22868.571428571428,56366.19718309859
Sale,Casa,TLAJOMULCO,ALTEA,1595000.0,74.0,80.0,21554.054054054053,19937.5
Sale,Casa,ZAPOPAN,,21950000.0,371.0,469.0,59164.4204851752,46801.70575692964
Sale,Departamento,ZAPOPAN,PUERTA DE HIERRO,6100000.0,84.0,84.0,72619.04761904762,72619.04761904762
Sale,Casa,ZAPOPAN,,5350000.0,130.0,210.0,41153.846153846156,25476.190476190477
Sale,Casa,TLAJOMULCO,CONDOMINIO CAMPO DE GOLF SANTA ANITA,38000000.0,2500.0,723.0,15200.0,52558.78284923928
Sale,Casa,GUADALAJARA,LOMAS DE PROVIDENCIA,9980000.0,300.0,213.0,33266.666666666664,46854.46009389671
Sale,Departamento,GUADALAJARA,,3424906.0,,85.0,,40293.01176470588
Sale,Casa,TLAJOMULCO,BOSQUE REAL DE SANTA ANITA,4300000.0,136.0,180.0,31617.647058823528,23888.88888888889
Sale,Casa,TONALA,PASEOS DE LA CAÑADA,660000.0,77.0,50.0,8571.42857142857,13200.0
Sale,Casa,ZAPOPAN,SANTA RITA,10200000.0,300.0,300.0,34000.0,34000.0
Sale,Departamento,ZAPOPAN,CIUDAD GRANJA,2770222.0,,,,
Sale,Casa,ZAPOPAN,,4890000.0,105.0,237.0,46571.42857142857,20632.91139240506
Sale,Casa,TONALA,HACIENDA REAL,320000.0,100.0,,3200.0,
Sale,Casa,GUADALAJARA,INDEPENDENCIA,5864000.0,316.0,308.0,18556.962025316454,19038.96103896104
Sale,Casa,TLAJOMULCO,PUNTO SUR,5449999.0,135.0,175.0,40370.362962962965,31142.85142857143
Sale,Departamento,ZAPOPAN,CAÑADAS DE SAN LORENZO,2500000.0,,68.0,,36764.705882352944
Sale,Departamento,GUADALAJARA,ITALIA PROVIDENCIA,4705634.0,,86.0,,54716.67441860465
Sale,Departamento,GUADALAJARA,VALLARTA,6300000.0,99.0,99.0,63636.36363636364,63636.36363636364
Sale,Casa,ZAPOPAN,,9950000.0,487.0,,20431.211498973305,
Sale,Departamento,ZAPOPAN,ALTAMIRA,8850000.0,282.0,282.0,31382.978723404256,31382.978723404256
Sale,Casa,ZAPOPAN,,5012966.0,212.0,190.0,23646.06603773585,26384.031578947368
Sale,Casa,GUADALAJARA,INSURGENTES,2277890.0,140.0,215.0,16270.642857142857,10594.837209302326
Sale,Casa,TLAJOMULCO,BOSQUES DE SANTA ANITA,4300000.0,120.0,145.0,35833.333333333336,29655.172413793105
Sale,Departamento,ZAPOPAN,,1830000.0,54.0,54.0,33888.88888888889,33888.88888888889
Sale,Casa,TONALA,,1600000.0,99.0,,16161.61616161616,
Sale,Casa,ZAPOPAN,,6250000.0,181.0,236.0,34530.386740331494,26483.050847457627
Sale,Departamento,GUADALAJARA,PROVIDENCIA,8096000.0,110.0,110.0,73600.0,73600.0
Sale,Departamento,GUADALAJARA,PROVIDENCIA 2a SECCION,3950000.0,,123.0,,32113.82113821138
Sale,Departamento,ZAPOPAN,LA GIRALDA,2950000.0,,,,
Sale,Casa,ZAPOPAN,PARQUE VIRREYES,18490000.0,312.0,372.0,59262.820512820515,49704.30107526882
Sale,Casa,TLAJOMULCO,EL MANANTIAL,8480000.0,250.0,260.0,33920.0,32615.384615384617
Sale,Casa,ZAPOPAN,PRADERAS DE TESISTAN,717000.0,120.0,120.0,5975.0,5975.0
Sale,Departamento,TLAJOMULCO,,2990000.0,90.0,90.0,33222.22222222222,33222.22222222222
Sale,Departamento,GUADALAJARA,VALLARTA NORTE,3669000.0,64.0,64.0,57328.125,57328.125
Sale,Casa,ZAPOPAN,BOSQUES DE SAN ISIDRO (LAS CAÑADAS),20000000.0,2500.0,,8000.0,
Sale,Casa,ZAPOPAN,LOS CASTAÑOS,21700000.0,250.0,452.0,86800.0,48008.849557522124
Sale,Departamento,ZAPOPAN,CIUDAD BUGAMBILIAS,2466311.0,,,,
Sale,Casa,TLAJOMULCO,,4200000.0,150.0,,28000.0,
Sale,Casa,ZAPOPAN,VALLE REAL,39900000.0,539.0,686.0,74025.97402597402,58163.26530612245
Sale,Casa,TLAJOMULCO,,2987000.0,120.0,121.0,24891.666666666668,24685.95041322314
Sale,Casa,ZAPOPAN,,4990000.0,161.0,227.0,30993.788819875776,21982.37885462555
Sale,Casa,TLAJOMULCO,COLINAS DE LA CRUZ,590000.0,60.0,,9833.333333333334,
Sale,Departamento,ZAPOPAN,VALLARTA UNIVERSIDAD,4590000.0,,74.0,,62027.02702702703
Sale,Casa,TLAJOMULCO,BANUS,831600.0,130.0,,6396.923076923077,
Sale,Departamento,GUADALAJARA,QUINTA VELARDE,1595665.0,,,,
Sale,Casa,TONALA,,754876.0,120.0,100.0,6290.633333333333,7548.76
Sale,Casa,TONALA,,949000.0,,53.1,,17871.939736346514
Sale,Casa,ZAPOPAN,JARDINES DE NUEVO MEXICO,1995000.0,93.0,132.0,21451.612903225807,15113.636363636364
Sale,Casa,ZAPOPAN,,5950000.0,240.0,290.0,24791.666666666668,20517.241379310344
Sale,Casa,ZAPOPAN,,18800000.0,362.53,362.0,51857.77728739691,51933.701657458565
Sale,Casa,ZAPOPAN,VALLE REAL,19500000.0,320.0,360.0,60937.5,54166.666666666664
Sale,Casa,ZAPOPAN,SOLARES,8000000.0,148.0,235.0,54054.05405405405,34042.55319148936
Sale,Casa,ZAPOPAN,BOSQUES VALLARTA,7190000.0,165.0,210.0,43575.757575757576,34238.09523809524
Sale,Casa,TLAJOMULCO,,1680000.0,75.0,62.0,22400.0,27096.774193548386
Sale,Casa,GUADALAJARA,,24000000.0,800.0,898.0,30000.0,26726.0579064588
Sale,Departamento,GUADALAJARA,COUNTRY CLUB,19000000.0,267.0,267.0,71161.04868913858,71161.04868913858
Sale,Departamento,ZAPOPAN,,3036000.0,,60.0,,50600.0
Sale,Casa,ZAPOPAN,LOS TREBOLES,1280000.0,75.0,80.0,17066.666666666668,16000.0
Sale,Departamento,ZAPOPAN,FRANCISCO SARABIA,3100000.0,,74.0,,41891.89189189189
Sale,Departamento,ZAPOPAN,ARCOS DE ZAPOPAN,3543000.0,,95.0,,37294.73684210526
Sale,Departamento,GUADALAJARA,LOMAS DE GUEVARA,1584800.0,,80.0,,19810.0
Sale,Casa,ZAPOPAN,,3838000.0,,158.0,,24291.13924050633
Sale,Departamento,GUADALAJARA,COUNTRY CLUB,14500000.0,320.0,320.0,45312.5,45312.5
Sale,Departamento,ZAPOPAN,,3200000.0,,90.0,,35555.555555555555
Sale,Departamento,ZAPOPAN,GUADALAJARITA,7633520.0,,191.0,,39966.07329842932
Sale,Casa,ZAPOPAN,BOSQUE REAL,3070000.0,136.0,176.0,22573.529411764706,17443.18181818182
Sale,Departamento,GUADALAJARA,ITALIA PROVIDENCIA,11500000.0,271.0,271.0,42435.42435424354,42435.42435424354
Sale,Casa,TLAJOMULCO,LAS VILLAS,3800000.0,175.0,165.0,21714.285714285714,23030.303030303032
Sale,Departamento,GUADALAJARA,MODERNA,5859000.0,,186.0,,31500.0
Sale,Departamento,ZAPOPAN,,2320000.0,86.0,86.0,26976.74418604651,26976.74418604651
Sale,Departamento,GUADALAJARA,SANTA EDUWIGES,3896000.0,95.0,91.0,41010.52631578947,42813.18681318681
Sale,Casa,ZAPOPAN,JARDINES DE GUADALUPE,10350000.0,304.0,458.0,34046.05263157895,22598.25327510917
Sale,Departamento,ZAPOPAN,,4490000.0,,102.0,,44019.60784313725
Sale,Casa,TLAJOMULCO,,3100000.0,180.0,200.0,17222.222222222223,15500.0
Sale,Departamento,ZAPOPAN,,2918332.0,,60.0,,48638.86666666667
Sale,Casa,GUADALAJARA,,2900000.0,307.0,362.0,9446.254071661238,8011.049723756906
Sale,Departamento,ZAPOPAN,,5700000.0,,103.0,,55339.80582524272
Sale,Casa,ZAPOPAN,VALLE IMPERIAL,4600000.0,130.0,180.0,35384.61538461538,25555.555555555555
Sale,Departamento,GUADALAJARA,LADRON DE GUEVARA,4323356.0,70.0,70.0,61762.22857142857,61762.22857142857
Sale,Casa,GUADALAJARA,VALLARTA NORTE,13000000.0,437.0,450.0,29748.28375286041,28888.88888888889
Sale,Casa,ZAPOPAN,,26763375.0,525.0,650.0,50977.857142857145,41174.42307692308
Sale,Casa,ZAPOPAN,,6900000.0,140.0,280.0,49285.71428571428,24642.85714285714
Sale,Casa,TLAJOMULCO,SAN MARTIN DEL TAJO,8600000.0,250.0,320.0,34400.0,26875.0
Sale,Departamento,GUADALAJARA,PROVIDENCIA 4a SECCION,15751000.0,,232.0,,67892.24137931035
Sale,Casa,ZAPOPAN,,941725.0,,,,
Sale,Casa,ZAPOPAN,,5750000.0,137.0,191.0,41970.80291970803,30104.712041884817
Sale,Casa,ZAPOPAN,MISION LA FLORESTA,1700000.0,70.0,,24285.714285714286,
Sale,Casa,ZAPOPAN,,1950000.0,200.0,300.0,9750.0,6500.0
Sale,Casa,ZAPOPAN,VALLE IMPERIAL,5200000.0,130.5,205.0,39846.74329501916,25365.853658536584
Sale,Casa,TONALA,,2591000.0,133.0,204.16,19481.203007518798,12691.026645768025
Sale,Departamento,ZAPOPAN,,7650000.0,,114.0,,67105.26315789473
Sale,Casa,GUADALAJARA,PROVIDENCIA 3a SECCION,13320000.0,344.2,567.0,38698.43114468332,23492.06349206349
Sale,Casa,TLAQUEPAQUE,LORETO,411654.0,75.0,,5488.72,
Sale,Casa,ZAPOPAN,,8350000.0,165.0,244.0,50606.06060606061,34221.311475409835
Sale,Departamento,GUADALAJARA,AMERICANA,3971080.0,,,,
Sale,Casa,ZAPOPAN,,9600000.0,,,,
Sale,Departamento,ZAPOPAN,,3195000.0,60.0,60.0,53250.0,53250.0
Sale,Casa,ZAPOPAN,AZALEAS,28000000.0,1200.0,1100.0,23333.333333333332,25454.545454545456
Sale,Casa,ZAPOPAN,MIRADOR DEL SOL,7600000.0,321.0,275.0,23676.01246105919,27636.363636363636
Sale,Casa,TLAJOMULCO,CONDOMINIO CAMPO DE GOLF SANTA ANITA,18500000.0,858.0,530.0,21561.771561771562,34905.660377358494
Sale,Departamento,GUADALAJARA,,6536640.0,,,,
Sale,Departamento,ZAPOPAN,CENTRO,2437119.0,51.24,51.24,47562.82201405152,47562.82201405152
Sale,Casa,ZAPOPAN,JARDINES DEL PORVERNIR,1456000.0,140.0,,10400.0,
Sale,Casa,ZAPOPAN,,4300000.0,120.0,200.0,35833.333333333336,21500.0
Sale,Departamento,ZAPOPAN,,7725608.0,,,,
Sale,Casa,ZAPOPAN,,28200000.0,541.0,614.0,52125.69316081331,45928.33876221498
Sale,Departamento,ZAPOPAN,HACIENDA DEL VALLE,2350000.0,,,,
Sale,Casa,TLAJOMULCO,,1506000.0,62.0,,24290.322580645163,
Sale,Casa,TLAJOMULCO,CONDOMINIO CAMPO DE GOLF SANTA ANITA,17000000.0,792.0,1100.0,21464.646464646463,15454.545454545454
Sale,Casa,ZAPOPAN,,4250000.0,105.0,183.0,40476.19047619047,23224.043715846994
Sale,Casa,ZAPOPAN,,19538333.0,564.0,400.0,34642.43439716312,48845.8325
Sale,Casa,ZAPOPAN,BOSQUES VALLARTA,7500000.0,165.0,228.0,45454.545454545456,32894.73684210526
Sale,Casa,GUADALAJARA,SUTAJ,8200000.0,223.0,267.0,36771.30044843049,30711.610486891386
Sale,Casa,GUADALAJARA,CHAPALITA,9500000.0,192.0,386.0,49479.166666666664,24611.39896373057
Sale,Casa,TLAJOMULCO,,2730000.0,109.0,148.0,25045.871559633026,18445.945945945947
Sale,Casa,ZAPOPAN,LA SOLEDAD,3790000.0,411.0,,9221.411192214113,
Sale,Casa,ZAPOPAN,PRADOS TEPEYAC,750000.0,196.0,296.0,3826.530612244898,2533.7837837837837
Sale,Casa,ZAPOPAN,PUERTA DE HIERRO,34000000.0,844.0,900.0,40284.36018957346,37777.77777777778
Sale,Casa,ZAPOPAN,PARQUE DE LA CASTELLANA,4639101.0,270.0,,17181.855555555554,
Sale,Departamento,GUADALAJARA,,3350000.0,,84.0,,39880.95238095238
Sale,Casa,ZAPOPAN,COLINAS DE LAS AGUILAS,5350000.0,,250.0,,21400.0
Sale,Casa,ZAPOPAN,VILLAS DE TESISTAN,2300000.0,105.0,132.0,21904.761904761905,17424.242424242424
Sale,Casa,TLAJOMULCO,ALTA CALIFORNIA,1650000.0,75.0,78.0,22000.0,21153.846153846152
Sale,Casa,ZAPOPAN,,9600000.0,264.0,300.0,36363.63636363636,32000.0
Sale,Departamento,ZAPOPAN,JOCOTAN,2192475.0,,,,
Sale,Departamento,GUADALAJARA,,5668654.0,,116.0,,48867.706896551725
Sale,Departamento,GUADALAJARA,TETLAN,1449000.0,,,,
Sale,Departamento,ZAPOPAN,MISION DEL BOSQUE,2680000.0,,72.0,,37222.22222222222
Sale,Casa,GUADALAJARA,MONRAZ,19900000.0,556.0,400.0,35791.36690647482,49750.0
Sale,Casa,TLAJOMULCO,,3850000.0,104.0,113.0,37019.230769230766,34070.79646017699
Sale,Departamento,TLAJOMULCO,ARVENTO,430000.0,,59.0,,7288.135593220339
Sale,Casa,ZAPOPAN,,895000.0,72.0,,12430.555555555555,
Sale,Casa,ZAPOPAN,,7350000.0,165.0,208.0,44545.454545454544,35336.53846153846
Sale,Casa,ZAPOPAN,VALLE REAL,20300000.0,465.0,525.0,43655.913978494624,38666.666666666664
Sale,Departamento,ZAPOPAN,,8400000.0,190.0,190.0,44210.52631578947,44210.52631578947
Sale,Casa,ZAPOPAN,,890000.0,130.0,119.0,6846.153846153846,7478.991596638655
Sale,Casa,TONALA,LOMA DORADA DELEGACION C,3480000.0,288.0,280.0,12083.333333333334,12428.57142857143
Sale,Departamento,TLAQUEPAQUE,ARROYO LAS FLORES,1450000.0,,62.0,,23387.09677419355
Sale,Departamento,ZAPOPAN,EL VIGIA,2633900.0,,,,
Sale,Casa,TLAJOMULCO,,10920000.0,402.0,544.0,27164.17910447761,20073.529411764706
Sale,Departamento,GUADALAJARA,,3661139.0,72.0,72.0,50849.15277777778,50849.15277777778
Sale,Casa,ZAPOPAN,RINCONADAS DEL BOSQUE,12600000.0,324.0,340.0,38888.88888888889,37058.82352941176
Sale,Departamento,GUADALAJARA,,4480132.0,71.0,71.0,63100.45070422535,63100.45070422535
Sale,Casa,ZAPOPAN,LOS FRAILES,55000000.0,1450.0,800.0,37931.03448275862,68750.0
Sale,Departamento,GUADALAJARA,PROVIDENCIA 4a SECCION,5751139.0,,109.0,,52762.74311926605
Sale,Casa,ZAPOPAN,LOMA BONITA,7500000.0,250.0,301.21,30000.0,24899.571727366292
Sale,Casa,GUADALAJARA,LA AURORA,1114205.0,85.0,,13108.29411764706,
Sale,Casa,ZAPOPAN,,9980000.0,165.0,260.0,60484.84848484849,38384.61538461538
Sale,Casa,ZAPOPAN,,38900000.0,580.0,,67068.96551724138,
Sale,Casa,ZAPOPAN,BOSQUES VALLARTA,10500000.0,291.0,281.0,36082.47422680412,37366.54804270463
Sale,Departamento,ZAPOPAN,GUADALAJARITA,7633520.0,,133.0,,57394.887218045114
Sale,Casa,TLAJOMULCO,,4990000.0,320.0,238.0,15593.75,20966.386554621848
Sale,Departamento,ZAPOPAN,LAS ARBOLEDAS,907238.0,,,,
Sale,Casa,ZAPOPAN,,23000000.0,,,,
Sale,Casa,GUADALAJARA,SAN ANTONIO,2900000.0,79.0,123.0,36708.86075949367,23577.235772357722
Sale,Casa,GUADALAJARA,EL DEAN,369250.0,75.0,90.0,4923.333333333333,4102.777777777777
Sale,Casa,ZAPOPAN,VIRREYES,22000000.0,257.0,440.0,85603.11284046693,50000.0
Sale,Departamento,ZAPOPAN,COLINAS DE SAN JAVIER,5300000.0,85.0,85.0,62352.94117647059,62352.94117647059
Sale,Departamento,GUADALAJARA,,5923175.0,131.0,131.0,45215.076335877864,45215.076335877864
Sale,Departamento,ZAPOPAN,PUERTA DE HIERRO,15900000.0,,172.0,,92441.86046511628
Sale,Casa,ZAPOPAN,BOSQUES VALLARTA,6800000.0,165.0,247.0,41212.121212121216,27530.364372469634
Sale,Casa,ZAPOPAN,,4270000.0,115.0,225.0,37130.434782608696,18977.777777777777
Sale,Casa,GUADALAJARA,,2950000.0,72.0,80.0,40972.22222222222,36875.0
Sale,Casa,GUADALAJARA,SAN JUAN BOSCO,4900000.0,,396.0,,12373.737373737375
Sale,Departamento,ZAPOPAN,PRADOS TEPEYAC,4500000.0,,124.0,,36290.32258064516
Sale,Departamento,TLAJOMULCO,LOMAS DEL MIRADOR E3,305000.0,,,,
Sale,Casa,ZAPOPAN,COLINAS DE SAN JAVIER,21000000.0,360.0,418.0,58333.333333333336,50239.23444976076
Sale,Casa,TLAJOMULCO,JARDINES DEL EDEN,496000.0,90.0,,5511.111111111111,
Sale,Departamento,ZAPOPAN,VALLE REAL,12500000.0,234.0,234.0,53418.80341880342,53418.80341880342
Sale,Casa,TLAQUEPAQUE,,5500000.0,425.0,386.0,12941.176470588236,14248.704663212435
Sale,Casa,TONALA,RANCHO DE LA CRUZ,443000.0,95.0,,4663.1578947368425,
Sale,Casa,GUADALAJARA,ALCALDE BARRANQUITAS,4480000.0,242.0,,18512.396694214876,
Sale,Departamento,TLAJOMULCO,NUEVA GALICIA,2800000.0,,79.0,,35443.037974683546
Sale,Departamento,GUADALAJARA,LADRON DE GUEVARA,3409361.0,69.0,69.0,49411.02898550725,49411.02898550725
Sale,Casa,TLAJOMULCO,,3400000.0,90.0,133.0,37777.77777777778,25563.90977443609
Sale,Casa,TLAQUEPAQUE,,3760000.0,102.0,133.0,36862.74509803922,28270.676691729324
Sale,Casa,ZAPOPAN,JARDINES DE GUADALUPE,11500000.0,555.0,460.0,20720.72072072072,25000.0
Sale,Departamento,TLAQUEPAQUE,REVOLUCION,2000000.0,101.0,58.0,19801.980198019803,34482.75862068965
Sale,Casa,ZAPOPAN,PARQUE DE LA CASTELLANA,8990000.0,185.0,,48594.59459459459,
Sale,Departamento,GUADALAJARA,PROVIDENCIA 2a SECCION,6690000.0,203.0,203.0,32955.66502463054,32955.66502463054
Sale,Casa,TLAJOMULCO,,2150000.0,118.0,105.0,18220.338983050846,20476.190476190477
Sale,Casa,ZAPOPAN,SANTA ISABEL,60000000.0,1136.0,,52816.90140845071,
Sale,Departamento,ZAPOPAN,,4227900.0,65.0,66.0,65044.61538461538,64059.09090909091
Sale,Casa,ZAPOPAN,EL FORTIN,4980000.0,246.0,265.0,20243.90243902439,18792.45283018868
Sale,Departamento,GUADALAJARA,COUNTRY CLUB,7950000.0,135.0,135.0,58888.88888888889,58888.88888888889
Sale,Casa,TLAJOMULCO,,4650000.0,159.0,205.0,29245.283018867925,22682.926829268294
Sale,Departamento,GUADALAJARA,SUTAJ,2214000.0,,66.0,,33545.454545454544
Sale,Casa,TLAJOMULCO,REAL DEL VALLE,1400000.0,62.0,76.0,22580.645161290322,18421.052631578947
Sale,Casa,ZAPOPAN,,7250000.0,140.0,188.0,51785.71428571428,38563.82978723404
Sale,Departamento,ZAPOPAN,,1800000.0,,,,
Sale,Casa,ZAPOPAN,LA VENTA DEL ASTILLERO,3500000.0,115.0,170.0,30434.782608695652,20588.235294117647
Sale,Departamento,GUADALAJARA,COLOMOS PROVIDENCIA,9600000.0,,292.0,,32876.71232876712
Sale,Casa,GUADALAJARA,COLINAS DE SAN JAVIER,33250000.0,609.0,517.0,54597.70114942529,64313.34622823985
Sale,Casa,ZAPOPAN,JARDIN REAL,15650000.0,298.0,338.0,52516.778523489935,46301.775147928995
Sale,Casa,ZAPOPAN,,4500000.0,181.0,259.0,24861.878453038673,17374.517374517374
Sale,Departamento,ZAPOPAN,,2875000.0,90.0,90.0,31944.444444444445,31944.444444444445
Sale,Casa,TLAQUEPAQUE,VILLA FONTANA,600000.0,70.0,80.0,8571.42857142857,7500.0
Sale,Casa,TLAQUEPAQUE,,5900000.0,129.0,165.0,45736.43410852713,35757.57575757576
Sale,Casa,GUADALAJARA,JARDINES ALCALDE,780000.0,150.0,150.0,5200.0,5200.0
Sale,Departamento,GUADALAJARA,VALLARTA SAN JORGE,21500000.0,327.0,,65749.23547400611,
Sale,Departamento,GUADALAJARA,VALLARTA NORTE,7400000.0,169.0,169.0,43786.98224852071,43786.98224852071
Sale,Casa,ZAPOPAN,SANTA MARGARITA RESIDENCIAL,3490000.0,153.0,183.0,22810.45751633987,19071.03825136612
Sale,Casa,TLAJOMULCO,,2800000.0,117.0,148.0,23931.62393162393,18918.91891891892
Sale,Departamento,ZAPOPAN,REAL DE VALDEPEÑAS,2550000.0,,,,
Sale,Casa,GUADALAJARA,MEXICALTZINGO,680858.0,100.0,100.0,6808.58,6808.58
Sale,Casa,ZAPOPAN,BOSQUES DE SAN ISIDRO (LAS CAÑADAS),15000000.0,1892.0,,7928.118393234672,
Sale,Casa,ZAPOPAN,VALLE IMPERIAL,4780000.0,121.0,210.0,39504.13223140496,22761.904761904763
Sale,Departamento,GUADALAJARA,COUNTRY CLUB,4368000.0,,65.0,,67200.0
Sale,Departamento,GUADALAJARA,,1561560.0,67.0,67.0,23306.86567164179,23306.86567164179
Sale,Casa,TLAJOMULCO,,794500.0,90.0,,8827.777777777777,
Sale,Departamento,GUADALAJARA,AMERICANA,5046591.0,,102.0,,49476.382352941175
Sale,Casa,ZAPOPAN,VALLE REAL,25000000.0,607.0,636.0,41186.161449752886,39308.17610062893
Sale,Departamento,GUADALAJARA,COLOMOS PROVIDENCIA,4900000.0,72.0,62.0,68055.55555555556,79032.25806451614
Sale,Casa,TLAJOMULCO,DEL PILAR RESIDENCIAL,4800000.0,,,,
Sale,Casa,TONALA,EL MORAL III,2500000.0,85.0,153.0,29411.764705882353,16339.869281045752
Sale,Casa,TLAJOMULCO,ADAMAR,3470000.0,107.0,,32429.906542056076,
